Year,Season,Month,SACmax_mo,OUTmax_mo,SJRmean_mo,EXPORTmean_mo,SAC_mean_var_m,OUT_mean_var_m,SAC_max_var_m,OUT_max_var_m,lag_SACmean_mo,lag_OUTmean_mo,lag_SJRmean_mo,lag_EXPORTmean_mo,SACmax_s,OUTmax_s,SAC_mean_var_s,OUT_mean_var_s,SAC_max_var_s,OUT_max_var_s,SACmax_sm,OUTmax_sm,SAC_max_var_sm,OUT_max_var_sm,year_month
1979,Summer,8,17600,5776,1450.967741935484,10480.870967741936,1164.516129032258,1730.1935483870968,2000,2896,16412.90322580645,5264.419354838709,1333.5483870967741,9458.774193548386,17800,12100,1194.5652173913043,2347.836956521739,3100,8181,16412.90322580645,5264.419354838709,1370.967741935484,3378.4193548387098,1979-08-01
1979,Summer,9,15900,7355,1841,9348.433333333332,1043.3333333333333,1921.1333333333334,1900,3802,15677.41935483871,3356.5806451612902,1450.967741935484,10480.870967741936,17800,12100,1194.5652173913043,2347.836956521739,3100,8181,16412.90322580645,5264.419354838709,1370.967741935484,3378.4193548387098,1979-09-01
1979,Winter,1,46100,65795,5233.225806451613,4103.903225806452,11496.774193548386,20332.516129032258,27500,50505,NA,NA,NA,NA,71300,111315,13413.333333333334,22462.48888888889,30200,57405,32442.85714285714,46341.07142857143,17571.428571428572,29132.571428571428,1979-01-01
1979,Winter,2,71300,111315,7137.857142857143,2938.8214285714284,17571.428571428572,29132.571428571428,30200,57405,23190.322580645163,30522.451612903227,5233.225806451613,4103.903225806452,71300,111315,13413.333333333334,22462.48888888889,30200,57405,32442.85714285714,46341.07142857143,17571.428571428572,29132.571428571428,1979-02-01
1979,Winter,3,52400,75136,8651.935483870968,4347.129032258064,11574.193548387097,18567.870967741936,22900,36583,32442.85714285714,46341.07142857143,7137.857142857143,2938.8214285714284,71300,111315,13413.333333333334,22462.48888888889,30200,57405,32442.85714285714,46341.07142857143,17571.428571428572,29132.571428571428,1979-03-01
1980,Autumn,10,14300,10262,4072.2580645161293,6740.967741935484,1359.032258064516,3019.967741935484,3140,6125,15886.666666666666,9803,3801.6666666666665,7781.6,29900,30213,2737.282608695652,4781.217391304348,18500,23164,16687.09677419355,12486.806451612903,5841.935483870968,9204.161290322581,1980-10-01
1980,Autumn,11,11600,8038,3277.6666666666665,6457.3,953.3333333333334,2030.8,4400,9854,11343.548387096775,7320.8387096774195,4072.2580645161293,6740.967741935484,29900,30213,2737.282608695652,4781.217391304348,18500,23164,16687.09677419355,12486.806451612903,5841.935483870968,9204.161290322581,1980-11-01
1980,Autumn,12,29900,30213,2949.3548387096776,6764.645161290323,5841.935483870968,9204.161290322581,18500,23164,10871.666666666666,6661.8,3277.6666666666665,6457.3,29900,30213,2737.282608695652,4781.217391304348,18500,23164,16687.09677419355,12486.806451612903,5841.935483870968,9204.161290322581,1980-12-01
1980,Spring,4,29400,41666,10249.333333333334,5404.066666666667,3066.6666666666665,6096.466666666666,5400,14045,55338.709677419356,99151.83870967742,25232.25806451613,4359.870967741936,29400,41666,2643.956043956044,4390.087912087912,6000,14045,22586.666666666668,28628.366666666665,3066.6666666666665,6096.466666666666,1980-04-01
1980,Spring,5,19100,27719,9912.258064516129,4738.8387096774195,2819.3548387096776,4664.5161290322585,6000,9824,22586.666666666668,28628.366666666665,10249.333333333334,5404.066666666667,29400,41666,2643.956043956044,4390.087912087912,6000,14045,22586.666666666668,28628.366666666665,3066.6666666666665,6096.466666666666,1980-05-01
1980,Spring,6,21000,16325,5305.333333333333,6040.333333333333,2040,2400.133333333333,3500,4619,15893.548387096775,20803.516129032258,9912.258064516129,4738.8387096774195,29400,41666,2643.956043956044,4390.087912087912,6000,14045,22586.666666666668,28628.366666666665,3066.6666666666665,6096.466666666666,1980-06-01
1980,Summer,7,19200,15512,3383.548387096774,6994.935483870968,1516.1290322580646,2751.064516129032,2800,5759,17813.333333333332,14790.3,5305.333333333333,6040.333333333333,19200,17664,1591.304347826087,3003.554347826087,3700,10089,17725.8064516129,11065.225806451614,1838.7096774193549,4329.2,1980-07-01
1980,Summer,8,16900,6195,1969.032258064516,9343,1838.7096774193549,1973.1612903225807,3700,5179,17725.8064516129,11065.225806451614,3383.548387096774,6994.935483870968,19200,17664,1591.304347826087,3003.554347826087,3700,10089,17725.8064516129,11065.225806451614,1838.7096774193549,4329.2,1980-08-01
1980,Summer,9,17100,17664,3801.6666666666665,7781.6,1413.3333333333333,4329.2,3100,10089,14916.129032258064,4121.677419354839,1969.032258064516,9343,19200,17664,1591.304347826087,3003.554347826087,3700,10089,17725.8064516129,11065.225806451614,1838.7096774193549,4329.2,1980-09-01
1980,Winter,1,94600,303238,13069.032258064517,6368.8387096774195,22883.870967741936,95694.74193548386,63800,263654,NA,NA,NA,NA,94600,339852,17895.604395604394,72984.43956043955,69100,294734,58635.48387096774,121654.79310344828,22883.870967741936,100066.27586206897,1980-01-01
1980,Winter,2,94100,339852,18648.275862068964,6183.724137931034,22344.827586206895,100066.27586206897,69100,294734,58635.48387096774,118220.12903225806,13069.032258064517,6368.8387096774195,94600,339852,17895.604395604394,72984.43956043955,69100,294734,58635.48387096774,121654.79310344828,22883.870967741936,100066.27586206897,1980-02-01
1980,Winter,3,72000,159520,25232.25806451613,4359.870967741936,8745.161290322581,24939.516129032258,16500,52886,52575.862068965514,121654.79310344828,18648.275862068964,6183.724137931034,94600,339852,17895.604395604394,72984.43956043955,69100,294734,58635.48387096774,121654.79310344828,22883.870967741936,100066.27586206897,1980-03-01
1981,Autumn,10,12700,15359,1386.4516129032259,5934.548387096775,1861.2903225806451,4644.322580645161,4500,13150,12803.333333333334,4695.866666666667,1181.7,6797.266666666666,98300,217288,13076.739130434782,31628.369565217392,56500,178985,62058.06451612903,86287.3870967742,21167.74193548387,62386.51612903226,1981-10-01
1981,Autumn,11,77900,109046,1564,4717.366666666667,16305.333333333334,27728.466666666667,36100,72295,9895.161290322581,5213.774193548387,1386.4516129032259,5934.548387096775,98300,217288,13076.739130434782,31628.369565217392,56500,178985,62058.06451612903,86287.3870967742,21167.74193548387,62386.51612903226,1981-11-01
1981,Autumn,12,98300,217288,1850.967741935484,5166.806451612903,21167.74193548387,62386.51612903226,56500,178985,32939.333333333336,36000.6,1564,4717.366666666667,98300,217288,13076.739130434782,31628.369565217392,56500,178985,62058.06451612903,86287.3870967742,21167.74193548387,62386.51612903226,1981-12-01
1981,Spring,4,35000,32847,2532.3333333333335,8094.366666666667,6326.333333333333,11821.466666666667,14000,18483,24509.677419354837,26483.25806451613,3121.935483870968,4834.225806451613,35000,32847,3846.263736263736,6370.791208791209,14000,18483,17224.333333333332,11647.666666666666,6326.333333333333,11821.466666666667,1981-04-01
1981,Spring,5,18100,14787,1966.774193548387,4478.032258064516,2900.3225806451615,4210.677419354839,4900,9937,17224.333333333332,11647.666666666666,2532.3333333333335,8094.366666666667,35000,32847,3846.263736263736,6370.791208791209,14000,18483,17224.333333333332,11647.666666666666,6326.333333333333,11821.466666666667,1981-05-01
1981,Spring,6,12500,9297,1498.6666666666667,4032.3,2343.6666666666665,3152.233333333333,5010,5903,13780.645161290322,9142.548387096775,1966.774193548387,4478.032258064516,35000,32847,3846.263736263736,6370.791208791209,14000,18483,17224.333333333332,11647.666666666666,6326.333333333333,11821.466666666667,1981-06-01
1981,Summer,7,18200,6305,1265.1612903225807,7045.935483870968,1883.8709677419354,1319.7096774193549,5500,2150,10728.666666666666,4595.8,1498.6666666666667,4032.3,18200,6305,1460.4347826086957,1644.7826086956522,5500,3385,15303.225806451614,5305.741935483871,1883.8709677419354,1839.774193548387,1981-07-01
1981,Summer,8,17100,5289,1269.3548387096773,9314.645161290322,1274.1935483870968,1839.774193548387,2100,3385,15303.225806451614,5305.741935483871,1265.1612903225807,7045.935483870968,18200,6305,1460.4347826086957,1644.7826086956522,5500,3385,15303.225806451614,5305.741935483871,1883.8709677419354,1839.774193548387,1981-08-01
1981,Summer,9,14100,6052,1181.7,6797.266666666666,1215.3333333333333,1779.2,2460,2588,14851.612903225807,3148.1935483870966,1269.3548387096773,9314.645161290322,18200,6305,1460.4347826086957,1644.7826086956522,5500,3385,15303.225806451614,5305.741935483871,1883.8709677419354,1839.774193548387,1981-09-01
1981,Winter,1,51900,75205,3250.6451612903224,8264.838709677419,9267.741935483871,17077.8064516129,27100,51279,NA,NA,NA,NA,52500,75205,9646.666666666666,14964.433333333332,29500,53175,24509.677419354837,26483.25806451613,11803.57142857143,17077.8064516129,1981-01-01
1981,Winter,2,52500,67260,2878.9285714285716,7242.142857142857,11803.57142857143,14462.964285714286,29500,53175,18509.677419354837,18325.25806451613,3250.6451612903224,8264.838709677419,52500,75205,9646.666666666666,14964.433333333332,29500,53175,24509.677419354837,26483.25806451613,11803.57142857143,17077.8064516129,1981-02-01
1981,Winter,3,40300,45332,3121.935483870968,4834.225806451613,8077.419354838709,13304,16400,28783,24239.285714285714,21171.39285714286,2878.9285714285716,7242.142857142857,52500,75205,9646.666666666666,14964.433333333332,29500,53175,24509.677419354837,26483.25806451613,11803.57142857143,17077.8064516129,1981-03-01
1982,Autumn,10,23900,33769,8179.354838709677,5295.032258064516,3516.1290322580644,7190.709677419355,7900,16652,24856.666666666668,25801.833333333332,6122,5348.2,96200,200389,13823.91304347826,30268.728260869564,62500,154591,57706.45161290323,88908,26680.645161290322,61416.16129032258,1982-10-01
1982,Autumn,11,50800,92380,6974.333333333333,6072.766666666666,11190,21930.333333333332,29100,53216,19229.032258064515,22975.387096774193,8179.354838709677,5295.032258064516,96200,200389,13823.91304347826,30268.728260869564,62500,154591,57706.45161290323,88908,26680.645161290322,61416.16129032258,1982-11-01
1982,Autumn,12,96200,200389,16493.548387096773,8428.451612903225,26680.645161290322,61416.16129032258,62500,154591,31523.333333333332,39152.333333333336,6974.333333333333,6072.766666666666,96200,200389,13823.91304347826,30268.728260869564,62500,154591,57706.45161290323,88908,26680.645161290322,61416.16129032258,1982-12-01
1982,Spring,4,93700,230827,22963.333333333332,9613.466666666667,16070,67121.8,45400,127523,62812.903225806454,80088.3870967742,10061.612903225807,10417.709677419354,93700,230827,9195.604395604396,27321.30769230769,45400,127523,76580,142192.36666666667,16070,67121.8,1982-04-01
1982,Spring,5,60100,83170,18653.870967741936,6087.903225806452,7822.580645161291,9746.806451612903,13100,15480,76580,142192.36666666667,22963.333333333332,9613.466666666667,93700,230827,9195.604395604396,27321.30769230769,45400,127523,76580,142192.36666666667,16070,67121.8,1982-05-01
1982,Spring,6,36400,41108,7584,4060.6666666666665,3740,5681.133333333333,9400,10274,42358.06451612903,57781.967741935485,18653.870967741936,6087.903225806452,93700,230827,9195.604395604396,27321.30769230769,45400,127523,76580,142192.36666666667,16070,67121.8,1982-06-01
1982,Summer,7,21800,29776,6162.903225806452,4140.225806451613,2003.225806451613,5177.129032258064,4500,11077,25810,28123,7584,4060.6666666666665,26600,33452,1984.7826086956522,4918.967391304348,4500,11077,24856.666666666668,25801.833333333332,2003.225806451613,6289.8,1982-07-01
1982,Summer,8,24300,21227,4016.7741935483873,8204.774193548386,1967.741935483871,3334.1935483870966,3700,8403,17632.25806451613,16740.83870967742,6162.903225806452,4140.225806451613,26600,33452,1984.7826086956522,4918.967391304348,4500,11077,24856.666666666668,25801.833333333332,2003.225806451613,6289.8,1982-08-01
1982,Summer,9,26600,33452,6122,5348.2,1983.3333333333333,6289.8,3300,10034,20609.677419354837,13309.258064516129,4016.7741935483873,8204.774193548386,26600,33452,1984.7826086956522,4918.967391304348,4500,11077,24856.666666666668,25801.833333333332,2003.225806451613,6289.8,1982-09-01
1982,Winter,1,92700,222673,3889.032258064516,5208.1612903225805,13229.032258064517,44657.6129032258,23200,125296,NA,NA,NA,NA,98000,242388,15562.222222222223,49104.72222222222,67200,215655,64609.67741935484,97674.03225806452,22310.714285714286,73285.5,1982-01-01
1982,Winter,2,98000,242388,6645.357142857143,9452.392857142857,22310.714285714286,73285.5,67200,215655,64609.67741935484,97674.03225806452,3889.032258064516,5208.1612903225805,98000,242388,15562.222222222223,49104.72222222222,67200,215655,64609.67741935484,97674.03225806452,22310.714285714286,73285.5,1982-02-01
1982,Winter,3,70900,102840,10061.612903225807,10417.709677419354,11800,31711.129032258064,45400,121089,59432.142857142855,92555.17857142857,6645.357142857143,9452.392857142857,98000,242388,15562.222222222223,49104.72222222222,67200,215655,64609.67741935484,97674.03225806452,22310.714285714286,73285.5,1982-03-01
1983,Autumn,10,26200,37830,13322.58064516129,2506.2258064516127,2625.8064516129034,4093.7419354838707,8000,9681,24616.666666666668,31441.566666666666,11310,4263.066666666667,92700,356087,11859.782608695652,41905.27173913043,42300,249518,74512.90322580645,154586.87096774194,20403.333333333332,89152.6129032258,1983-10-01
1983,Autumn,11,86600,128166,10876.333333333334,1754.3333333333333,20403.333333333332,32154.933333333334,42300,53755,21148.387096774193,32282.645161290322,13322.58064516129,2506.2258064516127,92700,356087,11859.782608695652,41905.27173913043,42300,249518,74512.90322580645,154586.87096774194,20403.333333333332,89152.6129032258,1983-11-01
1983,Autumn,12,92700,356087,19125.8064516129,2142.1935483870966,12825.806451612903,89152.6129032258,24700,249518,48820,74137.13333333333,10876.333333333334,1754.3333333333333,92700,356087,11859.782608695652,41905.27173913043,42300,249518,74512.90322580645,154586.87096774194,20403.333333333332,89152.6129032258,1983-12-01
1983,Spring,4,71500,169040,36446.666666666664,3833.6666666666665,8656.666666666666,24365.833333333332,20800,43627,78290.32258064517,266623.1612903226,40035.48387096774,5436.1612903225805,72100,169040,6400,14322.23076923077,20800,43627,62283.87096774193,118099.73333333334,8656.666666666666,24365.833333333332,1983-04-01
1983,Spring,5,72100,134653,31770.967741935485,3322.4193548387098,5825.806451612903,12247.935483870968,19000,24204,60510,118099.73333333334,36446.666666666664,3833.6666666666665,72100,169040,6400,14322.23076923077,20800,43627,62283.87096774193,118099.73333333334,8656.666666666666,24365.833333333332,1983-05-01
1983,Spring,6,56500,84643,26083.333333333332,5119.2,4736.666666666667,6422.066666666667,9000,14422,62283.87096774193,98658.83870967742,31770.967741935485,3322.4193548387098,72100,169040,6400,14322.23076923077,20800,43627,62283.87096774193,118099.73333333334,8656.666666666666,24365.833333333332,1983-06-01
1983,Summer,7,40300,59504,19227.41935483871,5316.8387096774195,3022.5806451612902,7229,5700,14663,48380,70929.4,26083.333333333332,5119.2,40300,59504,2183.695652173913,4837.489130434783,5700,14663,31000,43759.1935483871,3022.5806451612902,7229,1983-07-01
1983,Summer,8,27200,31043,9034.838709677419,7272.8387096774195,1248.3870967741937,2996.032258064516,2500,5880,31000,43759.1935483871,19227.41935483871,5316.8387096774195,40300,59504,2183.695652173913,4837.489130434783,5700,14663,31000,43759.1935483871,3022.5806451612902,7229,1983-08-01
1983,Summer,9,27800,36281,11310,4263.066666666667,2283.3333333333335,4269.1,4800,8824,25038.709677419356,24484.09677419355,9034.838709677419,7272.8387096774195,40300,59504,2183.695652173913,4837.489130434783,5700,14663,31000,43759.1935483871,3022.5806451612902,7229,1983-09-01
1983,Winter,1,93600,285664,19067.74193548387,10077.870967741936,19819.354838709678,64431.354838709674,52500,188110,NA,NA,NA,NA,93600,419680,12467.777777777777,81815.97777777778,52500,273954,79039.28571428571,266623.1612903226,19819.354838709678,101159.32258064517,1983-01-01
1983,Winter,2,90400,221043,31603.571428571428,10246.035714285714,11525,79647.39285714286,19400,273954,47512.903225806454,89761.54838709677,19067.74193548387,10077.870967741936,93600,419680,12467.777777777777,81815.97777777778,52500,273954,79039.28571428571,266623.1612903226,19819.354838709678,101159.32258064517,1983-02-01
1983,Winter,3,86800,419680,40035.48387096774,5436.1612903225805,5967.741935483871,101159.32258064517,10100,259883,79039.28571428571,175756.25,31603.571428571428,10246.035714285714,93600,419680,12467.777777777777,81815.97777777778,52500,273954,79039.28571428571,266623.1612903226,19819.354838709678,101159.32258064517,1983-03-01
1984,Autumn,10,15800,20128,4029.3548387096776,5622.032258064516,1406.4516129032259,6095.903225806452,2100,12002,17693.333333333332,13586.233333333334,2917.3333333333335,5561.9,41200,45233,4311.95652173913,7933.608695652174,18700,21739,32558.064516129034,31066.322580645163,6673.333333333333,10602.433333333332,1984-10-01
1984,Autumn,11,41200,45233,2865,7996.266666666666,6673.333333333333,10602.433333333332,18700,21739,13235.483870967742,11899.322580645161,4029.3548387096776,5622.032258064516,41200,45233,4311.95652173913,7933.608695652174,18700,21739,32558.064516129034,31066.322580645163,6673.333333333333,10602.433333333332,1984-11-01
1984,Autumn,12,40500,42164,4774.8387096774195,8464.516129032258,4932.258064516129,7188.580645161291,8200,13897,26280,25952.733333333334,2865,7996.266666666666,41200,45233,4311.95652173913,7933.608695652174,18700,21739,32558.064516129034,31066.322580645163,6673.333333333333,10602.433333333332,1984-12-01
1984,Spring,4,30300,29295,4285,7779.133333333333,4646.666666666667,7377.066666666667,11200,13325,31425.8064516129,34915.51612903226,7501.612903225807,6929.709677419355,30300,29295,3100,4751.10989010989,11200,13325,17933.333333333332,14637.133333333333,4646.666666666667,7377.066666666667,1984-04-01
1984,Spring,5,17800,15865,3239.6774193548385,6039.4838709677415,2083.8709677419356,4293.193548387097,5500,9149,17933.333333333332,14637.133333333333,4285,7779.133333333333,30300,29295,3100,4751.10989010989,11200,13325,17933.333333333332,14637.133333333333,4646.666666666667,7377.066666666667,1984-05-01
1984,Spring,6,18100,10038,2296.6666666666665,6278.3,2603.3333333333335,2598.3333333333335,5500,4139,15406.451612903225,11092.774193548386,3239.6774193548385,6039.4838709677415,30300,29295,3100,4751.10989010989,11200,13325,17933.333333333332,14637.133333333333,4646.666666666667,7377.066666666667,1984-06-01
1984,Summer,7,23100,11270,1903.8709677419354,9581.870967741936,1254.8387096774193,1454.6774193548388,4200,3279,14990,7925,2296.6666666666665,6278.3,23100,17171,1644.5652173913043,2483.7065217391305,5200,5847,21632.25806451613,13586.233333333334,1990,3491.4666666666667,1984-07-01
1984,Summer,8,22000,12197,2179.3548387096776,9608.741935483871,1700,2537.483870967742,3400,4187,21632.25806451613,10127.41935483871,1903.8709677419354,9581.870967741936,23100,17171,1644.5652173913043,2483.7065217391305,5200,5847,21632.25806451613,13586.233333333334,1990,3491.4666666666667,1984-08-01
1984,Summer,9,19800,17171,2917.3333333333335,5561.9,1990,3491.4666666666667,5200,5847,18783.870967741936,8178.612903225807,2179.3548387096776,9608.741935483871,23100,17171,1644.5652173913043,2483.7065217391305,5200,5847,21632.25806451613,13586.233333333334,1990,3491.4666666666667,1984-09-01
1984,Winter,1,80000,228366,25729.032258064515,1720.032258064516,9474.193548387097,33975.41935483871,14200,153314,NA,NA,NA,NA,80000,228366,8445.054945054944,19315.0989010989,22000,153314,56803.22580645161,100905.80645161291,9474.193548387097,33975.41935483871,1984-01-01
1984,Winter,2,44500,57058,10833.103448275862,5767.379310344828,9041.379310344828,13067.034482758621,22000,28608,56803.22580645161,100905.80645161291,25729.032258064515,1720.032258064516,80000,228366,8445.054945054944,19315.0989010989,22000,153314,56803.22580645161,100905.80645161291,9474.193548387097,33975.41935483871,1984-02-01
1984,Winter,3,40300,49633,7501.612903225807,6929.709677419355,6858.064516129032,10499.741935483871,17800,26607,32372.41379310345,41515.44827586207,10833.103448275862,5767.379310344828,80000,228366,8445.054945054944,19315.0989010989,22000,153314,56803.22580645161,100905.80645161291,9474.193548387097,33975.41935483871,1984-03-01
1985,Autumn,10,11400,11578,2071.935483870968,7715.774193548387,1541.2903225806451,4368.419354838709,2940,11213,12192,3174.6,1928.6666666666667,8755.633333333333,30400,32564,3299.6739130434785,6919.478260869565,15900,25016,16106.451612903225,9430.161290322581,5016.129032258064,9003.322580645161,1985-10-01
1985,Autumn,11,18700,18847,1929,7330.433333333333,3343,7402.266666666666,14500,19832,9710.645161290322,3365.548387096774,2071.935483870968,7715.774193548387,30400,32564,3299.6739130434785,6919.478260869565,15900,25016,16106.451612903225,9430.161290322581,5016.129032258064,9003.322580645161,1985-11-01
1985,Autumn,12,30400,32564,2205.1612903225805,9858.612903225807,5016.129032258064,9003.322580645161,15900,25016,10417.666666666666,6889.7,1929,7330.433333333333,30400,32564,3299.6739130434785,6919.478260869565,15900,25016,16106.451612903225,9430.161290322581,5016.129032258064,9003.322580645161,1985-12-01
1985,Spring,4,15700,12708,2445,7408.433333333333,2350.3333333333335,3601.6666666666665,4130,11704,14309.677419354839,10409.806451612903,2742.5806451612902,8638.58064516129,16200,12708,2196.923076923077,2959.6153846153848,4500,11704,13432.258064516129,7290.677419354839,2350.3333333333335,3601.6666666666665,1985-04-01
1985,Spring,5,15600,8936,2134.1935483870966,6303.129032258064,1913.225806451613,2256.6451612903224,2590,3058,12495.333333333334,6846.1,2445,7408.433333333333,16200,12708,2196.923076923077,2959.6153846153848,4500,11704,13432.258064516129,7290.677419354839,2350.3333333333335,3601.6666666666665,1985-05-01
1985,Spring,6,16200,10982,1751,6631.766666666666,2336.6666666666665,3043.9666666666667,4500,6806,13432.258064516129,7290.677419354839,2134.1935483870966,6303.129032258064,16200,12708,2196.923076923077,2959.6153846153848,4500,11704,13432.258064516129,7290.677419354839,2350.3333333333335,3601.6666666666665,1985-06-01
1985,Summer,7,17600,6408,2567.4193548387098,9563.58064516129,1658.0645161290322,1545.225806451613,4100,3215,13310,5113.333333333333,1751,6631.766666666666,17600,6408,1759.3478260869565,1886.554347826087,4100,5497,16035.483870967742,4835.387096774193,2142,2374.366666666667,1985-07-01
1985,Summer,8,15800,4527,2616.1290322580644,10187.612903225807,1490.3225806451612,1755.8064516129032,3100,2917,16035.483870967742,4835.387096774193,2567.4193548387098,9563.58064516129,17600,6408,1759.3478260869565,1886.554347826087,4100,5497,16035.483870967742,4835.387096774193,2142,2374.366666666667,1985-08-01
1985,Summer,9,16000,6396,1928.6666666666667,8755.633333333333,2142,2374.366666666667,4100,5497,13448.387096774193,2248.483870967742,2616.1290322580644,10187.612903225807,17600,6408,1759.3478260869565,1886.554347826087,4100,5497,16035.483870967742,4835.387096774193,2142,2374.366666666667,1985-09-01
1985,Winter,1,20500,20647,4070.3225806451615,5835.258064516129,1500,3599.6451612903224,3400,6225,NA,NA,NA,NA,33500,39516,4104.444444444444,7611.355555555556,19000,29892,18271.428571428572,15589.92857142857,7342.857142857143,12151.07142857143,1985-01-01
1985,Winter,2,33500,39516,3242.5,7614.464285714285,7342.857142857143,12151.07142857143,19000,29892,16790.322580645163,15120.225806451614,4070.3225806451615,5835.258064516129,33500,39516,4104.444444444444,7611.355555555556,19000,29892,18271.428571428572,15589.92857142857,7342.857142857143,12151.07142857143,1985-02-01
1985,Winter,3,18800,20127,2742.5806451612902,8638.58064516129,3783.8709677419356,7522.677419354839,6300,16848,18271.428571428572,15589.92857142857,3242.5,7614.464285714285,33500,39516,4104.444444444444,7611.355555555556,19000,29892,18271.428571428572,15589.92857142857,7342.857142857143,12151.07142857143,1985-03-01
1986,Autumn,10,22000,14078,3741.2903225806454,7585.129032258064,2222.5806451612902,2747.9032258064517,4800,4336,18140,10725.933333333332,4180.666666666667,10542.3,22000,14078,1281.5217391304348,2808.9565217391305,4800,9208,15445.161290322581,10608.41935483871,2222.5806451612902,3810.8064516129034,1986-10-01
1986,Autumn,11,13600,9719,2841.6666666666665,6860.333333333333,920,1836.8,1400,3580,15445.161290322581,10608.41935483871,3741.2903225806454,7585.129032258064,22000,14078,1281.5217391304348,2808.9565217391305,4800,9208,15445.161290322581,10608.41935483871,2222.5806451612902,3810.8064516129034,1986-11-01
1986,Autumn,12,14000,11391,3706.1290322580644,7260.064516129032,690.3225806451613,3810.8064516129034,3800,9208,12680,7731.666666666667,2841.6666666666665,6860.333333333333,22000,14078,1281.5217391304348,2808.9565217391305,4800,9208,15445.161290322581,10608.41935483871,2222.5806451612902,3810.8064516129034,1986-12-01
1986,Spring,4,45700,80292,19590,4729.1,6736.666666666667,12941.6,13600,21218,74983.87096774194,169447.48387096773,25035.483870967742,3199.1290322580644,45700,80292,3771.4285714285716,6544.43956043956,13600,21218,25826.666666666668,46539.066666666666,6736.666666666667,12941.6,1986-04-01
1986,Spring,5,15800,19655,8763.870967741936,6360.677419354839,2409.6774193548385,3977.548387096774,5200,5330,25826.666666666668,46539.066666666666,19590,4729.1,45700,80292,3771.4285714285716,6544.43956043956,13600,21218,25826.666666666668,46539.066666666666,6736.666666666667,12941.6,1986-05-01
1986,Spring,6,15100,14272,6233.333333333333,6275.966666666666,2213.3333333333335,2799.733333333333,4900,6336,12761.290322580646,15810.129032258064,8763.870967741936,6360.677419354839,45700,80292,3771.4285714285716,6544.43956043956,13600,21218,25826.666666666668,46539.066666666666,6736.666666666667,12941.6,1986-06-01
1986,Summer,7,18400,9779,2893.8709677419356,8698.064516129032,1138.7096774193549,2126.7419354838707,2700,2910,11820,9222.7,6233.333333333333,6275.966666666666,23000,20556,1681.5217391304348,2752.1521739130435,8300,9672,18140,10725.933333333332,2940,4988.1,1986-07-01
1986,Summer,8,16900,7035,3183.2258064516127,10031.516129032258,1006.4516129032259,1213.741935483871,2100,2163,16880.645161290322,7292.903225806452,2893.8709677419356,8698.064516129032,23000,20556,1681.5217391304348,2752.1521739130435,8300,9672,18140,10725.933333333332,2940,4988.1,1986-08-01
1986,Summer,9,23000,20556,4180.666666666667,10542.3,2940,4988.1,8300,9672,15112.90322580645,5054.258064516129,3183.2258064516127,10031.516129032258,23000,20556,1681.5217391304348,2752.1521739130435,8300,9672,18140,10725.933333333332,2940,4988.1,1986-09-01
1986,Winter,1,34800,39407,2059.6774193548385,9070.548387096775,12903.225806451614,17655.612903225807,40700,60261,NA,NA,NA,NA,115000,629494,19603.333333333332,99485.8,83300,572055,74983.87096774194,205414.10714285713,32410.714285714286,211335.2857142857,1986-01-01
1986,Winter,2,115000,629494,8743.57142857143,6074,32410.714285714286,211335.2857142857,83300,572055,19964.516129032258,15208.838709677419,2059.6774193548385,9070.548387096775,115000,629494,19603.333333333332,99485.8,83300,572055,74983.87096774194,205414.10714285713,32410.714285714286,211335.2857142857,1986-02-01
1986,Winter,3,96900,285785,25035.483870967742,3199.1290322580644,14735.483870967742,80290.64516129032,24900,174005,68892.85714285714,205414.10714285713,8743.57142857143,6074,115000,629494,19603.333333333332,99485.8,83300,572055,74983.87096774194,205414.10714285713,32410.714285714286,211335.2857142857,1986-03-01
1987,Autumn,10,12500,7512,1369.6774193548388,5935.290322580645,1532.9032258064517,2460.0967741935483,2500,4731,11625,1737.3666666666666,1596.6666666666667,9122.766666666666,27500,20140,3187.1739130434785,4706.413043478261,12700,18200,15743.870967741936,9454.09677419355,6832.903225806452,7280.580645161291,1987-10-01
1987,Autumn,11,9010,8713,1548,5460,1129.3333333333333,4367.633333333333,7070,18200,9509.032258064517,3761.2580645161293,1369.6774193548388,5935.290322580645,27500,20140,3187.1739130434785,4706.413043478261,12700,18200,15743.870967741936,9454.09677419355,6832.903225806452,7280.580645161291,1987-11-01
1987,Autumn,12,27500,20140,1278.0645161290322,8986.258064516129,6832.903225806452,7280.580645161291,12700,17254,8129.333333333333,4291.033333333334,1548,5460,27500,20140,3187.1739130434785,4706.413043478261,12700,18200,15743.870967741936,9454.09677419355,6832.903225806452,7280.580645161291,1987-12-01
1987,Spring,4,13500,7886,2867,7100.4,1925.6666666666667,2403.733333333333,3400,5348,21577.41935483871,22915.967741935485,3414.516129032258,5600.225806451613,13500,7886,1998.3516483516485,2139.4285714285716,5220,5348,11826.333333333334,6212.233333333334,2051,2403.733333333333,1987-04-01
1987,Spring,5,12100,7461,2177.7419354838707,5419.645161290323,2017.741935483871,2040.1612903225807,3150,3943,11826.333333333334,6212.233333333334,2867,7100.4,13500,7886,1998.3516483516485,2139.4285714285716,5220,5348,11826.333333333334,6212.233333333334,2051,2403.733333333333,1987-05-01
